x,y
-6.873513786250459,-6.476589105769442
-6.890076415877145,-6.474244305130438
-6.905573729803885,-6.471847843137043
-6.919254079857468,-6.467172636787468
-6.932240975027688,-6.460570556102514
-6.943964690683384,-6.45354184858955
-6.954716403101686,-6.444039963822795
-6.962496818121309,-6.432812594755858
-6.96993353943261,-6.421352828140005
-6.977115475451397,-6.408130919617267
-6.979437327791582,-6.394857858942196
-6.981869384705682,-6.381264813804758
-6.984627538321402,-6.36737606168959
-6.983163080205248,-6.354084036954526
-6.981415958757978,-6.340224437849168
-6.981278977150914,-6.32533181421633
-6.979602004968879,-6.309738645578931
-6.977040456851408,-6.295310856188213
-6.975547235149232,-6.2817344142334965
-6.974889909509409,-6.267076991021192
-6.975102044703949,-6.252926841350891
-6.975377649634789,-6.240089773944538
-6.977357958435728,-6.226815169413727
-6.981282716289846,-6.213606852389033
-6.984396486606357,-6.201021506143075
-6.989597740362312,-6.189820515426599
-6.99677507597675,-6.177791880865867
-7.003383666968287,-6.165428218225949
-7.011986816132878,-6.155102755091769
-7.021953625110462,-6.144400325541502
-7.0326796019660165,-6.1332856002366825
-7.0449688812400275,-6.123638673690106
-7.058317787168573,-6.112701542238008
-7.0747628239123665,-6.100874774372564
-7.0918480506471955,-6.0894640706046514
-7.109056709062871,-6.077157820518656
-7.12825921859167,-6.064893683244493
-7.149002327675614,-6.052284721781253
-7.168446507054154,-6.040435397534798
-7.190110957284998,-6.029354052730122
-7.213224201666023,-6.017518196169294
-7.235235102341701,-6.005893283190363
-7.257280371486539,-5.996280334196086
-7.279909021347219,-5.98592450959527
-7.302458704352134,-5.974980529644367
-7.3236917338666006,-5.966251384216477
-7.344382060100223,-5.957524515698048
-7.365828556651703,-5.947939243502945
-7.385512582480943,-5.939540131531981
-7.404295973824322,-5.932151405648316
-7.424066927267965,-5.924811773328688
-7.442615556500781,-5.918500483736155
-7.460210252682717,-5.912820405082199
-7.478723403593447,-5.908555021317918
-7.496466986994394,-5.904583727063998
-7.514202020510685,-5.901607743653809
-7.531918140312914,-5.899993161532963
-7.5488424364897595,-5.898915601974988
-7.565138656702138,-5.898689913774363
-7.581729447494324,-5.900497325060791
-7.5983033509151365,-5.903422113654162
-7.614956761122072,-5.906555942453041
-7.631079852393274,-5.911333384943594
-7.646682250795265,-5.916856585185924
-7.66292158718285,-5.922906040593758
-7.678735664688492,-5.929957435147196
-7.694020537611586,-5.9386397567145375
-7.71000797398954,-5.947288304163507
-7.725378299649981,-5.95527066736798
-7.741499031127522,-5.964572141499828
-7.756365299604935,-5.974157121522677
-7.770390268556096,-5.982263060668562
-7.785986806573349,-5.990393159821012
-7.799074739212042,-5.998777948848776
-7.811608434365592,-6.006636944323955
-7.824570741095464,-6.012507902032156
-7.834170336572723,-6.01865088391926
-7.8430991466668205,-6.024998050250344
-7.851002296938691,-6.029757861787542
-7.8568096342887515,-6.034151174426894
-7.8609559991429565,-6.039537052114355
-7.863004703286923,-6.044187366531962
-7.863543711606726,-6.049797464557231
-7.861837760748174,-6.057439227417113
-7.858379203901292,-6.065506273732248
-7.854293954080981,-6.073981956224084
-7.851332872229173,-6.082814888653224
-7.845871235304113,-6.092839197850766
-7.84021578378153,-6.10134914363528
-7.835370082611251,-6.1088524459037234
-7.828521461574087,-6.1175913681993555
-7.821342697155668,-6.125616454496038
-7.814268830552092,-6.132219763803251
-7.807137886545611,-6.138476519463868
-7.7991121276605,-6.145039534614121
-7.789918991915048,-6.149874068888835
-7.781731542086472,-6.154708313068101
-7.77276444386156,-6.1593947327297265
-7.761035535658186,-6.1637195595284
-7.750133251118153,-6.168219685965904
-7.73951354461695,-6.172842597073688
-7.7262568252490995,-6.1782604349595545
-7.713452880446745,-6.184626137490566
-7.700429574476318,-6.190330853182673
-7.685572328209561,-6.196567661550466
-7.670530346610669,-6.203061055629435
-7.6541334708481426,-6.209227185976334
-7.637445168625299,-6.2158717820387075
-7.619315154624817,-6.2232368615125715
-7.599370741325414,-6.228890858533616
-7.580421432897294,-6.233842628789909
-7.5595007348662575,-6.2398889526007295
-7.537392610589125,-6.243463568937737
-7.518050267196942,-6.245085411518539
-7.497986838214365,-6.246328352420566
-7.475285153340681,-6.24540135741707
-7.453629989929595,-6.242246613931762
-7.432318522984276,-6.237427274644252
-7.409962664094222,-6.23143042998788
-7.3860186889773365,-6.2246477336740025
-7.362313203997626,-6.21647306267067
-7.338487241458845,-6.207675605958221
-7.31082761687701,-6.199634337643652
-7.283160087643566,-6.191225214866756
-7.256123443288495,-6.182272282648665
-7.225572439738119,-6.1749139663561765
-7.195819420933515,-6.1675024379872125
-7.165857060514481,-6.1607696245833505
-7.1338481185226605,-6.1540774239988325
-7.102198010159577,-6.147735619357537
-7.070616036116276,-6.141308883992656
-7.039036203914793,-6.133571015226325
-7.007753868410884,-6.125563133557779
-6.976155930497707,-6.11580157098059
-6.945386342751699,-6.104968860530708
-6.916220606635154,-6.093613234685083
-6.885330122817633,-6.081120124759703
-6.855818021268049,-6.068617066867689
-6.827994050036064,-6.056434808080005
-6.797861581549076,-6.044680230594096
-6.768459090220863,-6.032385895848135
-6.741179433401683,-6.020435922333736
-6.713357247724452,-6.008247969539177
-6.68466496411494,-5.9973110955014866
-6.656771826309076,-5.986810458992167
-6.630565956790739,-5.976013579542174
-6.603722125032966,-5.965731775265725
-6.575608129975747,-5.956613729997343
-6.550727017191281,-5.94694821028028
-6.52630479644725,-5.936457726135758
-6.49944620788781,-5.926412133356254
-6.475532637723526,-5.916029389121563
-6.4523419697178275,-5.904242223178909
-6.427702740457879,-5.892933360558282
-6.405428669230626,-5.8825907106545285
-6.384354816803439,-5.872015367534439
-6.363574002104547,-5.860735337021492
-6.34411934860807,-5.8495973432943424
-6.3264835490224485,-5.8372310888690295
-6.310718162220299,-5.82578440417283
-6.295895201704524,-5.81440068486165
-6.282187661845585,-5.802362041369637
-6.271556447445315,-5.791250529349562
-6.260434902887274,-5.781729005727643
-6.248463081689404,-5.772841278096295
-6.239968619537332,-5.765044293522119
-6.230988390714063,-5.758657181958641
-6.221250916803481,-5.753125750579274
-6.212806257883318,-5.750565763240854
-6.2050394546132495,-5.748017555880068
-6.197888341317937,-5.746576861816045
-6.190081155659913,-5.748295503176489
-6.183973663332024,-5.74985098161457
-6.179226316141009,-5.75183600399341
-6.17253754348074,-5.756308725711312
-6.16845994670763,-5.760717383314409
-6.164850499262952,-5.76663525437752
-6.160003621868404,-5.77315711383678
-6.157561990134765,-5.780537168837788
-6.15422761840591,-5.789539373302731
-6.150998794347,-5.797955525721662
-6.147029903223971,-5.808498010775901
-6.1411828016196885,-5.822163373869765
-6.135886228263769,-5.836739508822566
-6.12894746879048,-5.854161047940576
-6.117842847973062,-5.876995793714548
-6.107366121315001,-5.900646024510776
-6.094228245699675,-5.927074212046591
-6.0770920299698705,-5.955929552800512
-6.060456348039265,-5.986300772005346
-6.043451970344192,-6.018148466561946
-6.022634663540823,-6.050665813334076
-6.00241944680772,-6.084778643069609
-5.982517000418173,-6.119245975910051
-5.9622418241148925,-6.1520515510369655
-5.942133639729394,-6.186660459922131
-5.921994495731405,-6.220979369767953
-5.903331534788106,-6.254804067824884
-5.886184614237338,-6.289243271532832
-5.868211545482156,-6.3242964361196625
-5.85205285934526,-6.360176143590707
-5.837313746409289,-6.395678685318301
-5.822110267663089,-6.4315732931906675
-5.809087573001644,-6.468075604818143
-5.796668035243437,-6.503128338315162
-5.785189632858867,-6.536773206626012
-5.774595683304873,-6.571257847546949
-5.763997657820199,-6.602477343438132
-5.755332639489051,-6.632213961733403
-5.745100269554147,-6.661185231736787
-5.733921478494693,-6.68707555644512
-5.724594246901367,-6.711898916357783
-5.713641807305231,-6.7358231703758635
-5.702789228472667,-6.75783739504913
-5.694215967209742,-6.778782908165281
-5.685421122658973,-6.800283217061084
-5.6762305906018575,-6.822015468345219
-5.6699269837416155,-6.846784878083002
-5.666639333768937,-6.873363373841701
-5.663962568891227,-6.899874916714977
-5.664410215113945,-6.931258523457506
-5.669063510124035,-6.963303332948072
-5.675310540716248,-6.994582170434927
-5.683425452331112,-7.028957344541479
-5.693870514214005,-7.0627840071657815
-5.706337856620562,-7.096383148183057
-5.719389274361979,-7.129750713658867
-5.734023751976774,-7.162422421067969
-5.748163356139289,-7.194432030975291
-5.7627716691199495,-7.224387569657983
-5.776986233675283,-7.254029063852625
-5.791966836559226,-7.281661168052261
-5.80719974680821,-7.30503144295709
-5.822711870489524,-7.3271523096748625
-5.8388207379094546,-7.346119124438942
-5.8572580749168806,-7.358800967549609
-5.8763979556571195,-7.3692524662517735
-5.896571329758216,-7.375360374351008
-5.918876559972907,-7.378667324977836
-5.942573010839092,-7.379419344071173
-5.966037969686966,-7.378642797618984
-5.991010575916236,-7.377878061742608
-6.015671181036638,-7.3763395135615175
-6.041070418625019,-7.374447404714322
-6.065365973828361,-7.3744686568125735
-6.088142955769679,-7.374834181135688
-6.11168019187377,-7.374824222001809
-6.136010210463347,-7.37546400695373
-6.157456596607187,-7.37657875726261
-6.179193362466955,-7.375573639472937
-6.201657290108625,-7.372872152628403
-6.221703801426583,-7.369172285872669
-6.241083203031118,-7.36390938088939
-6.259550153862368,-7.356002779575196
-6.276977274830375,-7.346412729016625
-6.29213112479589,-7.336892546909539
-6.306119627919729,-7.324782184055829
-6.319305513978294,-7.314357354005875
-6.330537416047085,-7.304044700743429
-6.3400427792823795,-7.292308468819739
-6.350077237329538,-7.2821812981137
-6.358401676403183,-7.272817022895366
-6.363633055714961,-7.263333626474949
-6.369596762802498,-7.254244579588381
-6.374007558326322,-7.245461382516416
-6.3752726277752165,-7.235136987783251
-6.3773964623592825,-7.224337879808837
-6.377038632040667,-7.209496516049147
-6.373174019518872,-7.190542163114088
-6.368740813987486,-7.172067763079235
-6.3610518393577955,-7.148377396935392
-6.3520298339133285,-7.122270350206194
-6.3415114729561415,-7.097035173719278
-6.328808578681213,-7.069858694292452
-6.318083508162836,-7.042269873771596
