x,y
-1.16367086287013,-3.9700712109962986
-1.1933726584186795,-3.954031177287631
-1.2113625155324614,-3.9568681988353145
-1.228074038988229,-3.960374930662634
-1.2393329570554177,-3.966159489429201
-1.2533056911120266,-3.975775374798489
-1.2656484487205804,-3.9835977043699575
-1.2713256560943769,-3.997848439423485
-1.2806389016319761,-4.016606028092548
-1.2903783966820883,-4.035711903359179
-1.290112477280013,-4.06020644427487
-1.2926447997110337,-4.088142054273923
-1.2960238101259929,-4.116730651994327
-1.2913116864702734,-4.149292385739879
-1.2864901869882117,-4.182198182243972
-1.2833621379594546,-4.2167162062918155
-1.2768526690312465,-4.252456758434812
-1.2680023455801865,-4.28626872959421
-1.2609158500516437,-4.322073401899473
-1.2496032182921828,-4.353853303541518
-1.239230053683263,-4.3847857308787574
-1.2301739812800112,-4.417042126641654
-1.212446525807615,-4.452819410458068
-1.1955316999375785,-4.487306064622937
-1.1797047885631469,-4.522805281177736
-1.148288390994309,-4.57130368106445
-1.1164089012062552,-4.618759026003916
-1.0860652954489556,-4.666222776843492
-1.0531244450668789,-4.711274943883651
-1.0194626484572096,-4.754853074514968
-0.9877714350148887,-4.79830967100318
-0.9541273224508298,-4.839984167663234
-0.91928120997351,-4.880753987015981
-0.8862166289469573,-4.920875979639207
-0.8522327718466339,-4.960187953063531
-0.8165790738420098,-4.999195397763904
-0.7821720758199994,-5.037616566617894
-0.7480184963170228,-5.076318104880943
-0.7120186268535329,-5.1156532848038045
-0.676818582417309,-5.154587066878287
-0.6418454560509312,-5.193688244061309
-0.6048972158524537,-5.233675244845469
-0.5693177468176974,-5.273804435294925
-0.5335684146782171,-5.313616339301118
-0.4964789674578801,-5.354651619854385
-0.46063543978886745,-5.395949291256528
-0.42022185312832727,-5.4432000949571995
-0.37980359712489475,-5.490454199304502
-0.33875268837303146,-5.538166427206188
-0.2998717109097658,-5.585194589650275
-0.26010309419177335,-5.631305121981813
-0.22123283354248618,-5.676719395532632
-0.1808493919233617,-5.7208870505704015
-0.14068720413416255,-5.76522466593866
-0.10350104480442801,-5.807316024112888
-0.06325126193965605,-5.847040954699234
-0.02331620963104022,-5.887107282223144
0.010675572946961167,-5.922720600984036
0.04899946295825567,-5.955103515293568
0.08753022361543232,-5.987251842967054
0.11883874786210746,-6.013861208108848
0.15341030252324508,-6.038244430355478
