x,y
-3.103670238840494,0.11170837242483589
-3.105551015240392,0.10953615904870664
-3.1072483299124225,0.1075734725679602
-3.1087473379009434,0.10582110423122923
-3.110386327966664,0.10419328052139748
-3.111923237182233,0.1027168171539381
-3.1131838820078968,0.10155497355250834
-3.114653387371656,0.10057846739553858
-3.116086511604989,0.09968945339647102
-3.1173353255716942,0.0990195425075024
-3.1187095351077625,0.09846077792450657
-3.1200984202389037,0.09794743607576833
-3.1213633565071848,0.09757132769615613
-3.122613936274182,0.09718239389457264
-3.123808508205376,0.0968947658515474
-3.124929500433498,0.09667919310206993
-3.1260084018502763,0.09642620621068874
-3.126784200140296,0.09650971563078387
-3.127480289127774,0.09668693229458879
-3.1279209468037568,0.0966377431519355
-3.1289428615389125,0.09787706254397455
-3.1298636683620287,0.09920532162878817
-3.130790007371221,0.10057002554373343
-3.131578612152203,0.10223441736648482
-3.1322757796804037,0.1038477951723174
-3.1328403123406483,0.10561154047441428
-3.133494660037072,0.10745499614809563
-3.1340017222360843,0.10947861152178552
-3.134439598445375,0.11159882326696068
-3.1344993153790717,0.1137023833630376
-3.134677779290717,0.11567060325033976
-3.134732598524669,0.11766698761099866
-3.134658681449408,0.11963451190585181
-3.134598781448903,0.12155983500522995
-3.134543063658671,0.12341982274460908
-3.134484449650684,0.12516954609216704
-3.1343904420412736,0.12713374082383924
-3.1342347860888973,0.12899173130083405
-3.1339648073147814,0.13112973931803115
-3.1336038501187597,0.13334771680838015
-3.132800248572577,0.13562901342927922
-3.132226799643627,0.13794730694643648
-3.13158746245456,0.1403235406901815
-3.1305163677481067,0.14259994084820274
-3.130160797764191,0.14567321911583042
-3.130006820059237,0.14854784587897954
-3.130111998850312,0.15233778939457657
-3.1297732166631893,0.15589659912023784
-3.129381039719515,0.15949297972476276
-3.1286639419324915,0.1633738524514558
-3.1275449299948748,0.16687016857404713
-3.126232414307914,0.17035383234844856
-3.1246005727506083,0.1741169370925483
-3.122700910967007,0.17737648723852303
-3.120379110507388,0.18076829867960958
-3.1176088026275393,0.18455271411454618
-3.114715929475026,0.18769797585617806
-3.111307622803109,0.19089951970779875
-3.1074087445360914,0.1945306963823284
-3.1034532721085726,0.1976885540674049
-3.0990024355448247,0.20105229179102785
-3.094069293839025,0.20437866150330322
-3.0889381473975988,0.20784992458112975
-3.0832814363482353,0.21169279757417567
-3.077327811390185,0.21549730106912518
-3.070785224132591,0.2199128198018099
-3.063960142299773,0.2240344585910494
-3.05664128816667,0.228664558484316
-3.049363858069279,0.23315396699654717
-3.041723625635526,0.23817832114707932
-3.0333270953571243,0.24231569810738168
-3.024642689511809,0.24676670048151847
-3.0159773264320626,0.2516223973291511
-3.007114307790566,0.25653158744457544
-2.998140652747371,0.261577774554476
-2.9895611640585193,0.2667266640182747
-2.980866733898371,0.27176349432171687
-2.9721313932697915,0.2768397680499567
-2.963692580485867,0.282179518742679
-2.9555094385478418,0.2872515145616462
-2.947178731209261,0.29249318719774287
-2.9391709465706795,0.2980229159524948
-2.9312041918361404,0.30350520569737366
-2.9231786276973475,0.3090817507488755
-2.9155729074290564,0.31503471931339777
-2.9079969911550094,0.32096039698094286
-2.900865895673281,0.3271093976871318
-2.8937922037935757,0.33339948545254977
-2.8869962170071624,0.33993752429548385
-2.8804755873215098,0.3462338194373292
-2.8741529679395987,0.35274791749765433
-2.8678942398220593,0.35948879206335116
-2.8619611978237405,0.36594378669360894
-2.8564428749463286,0.3725149794219925
-2.8505105863840874,0.378576433895156
-2.8445278730903834,0.3847038846263821
-2.8390141310078527,0.3903728883254541
