x,y
5.6936143003823005,-2.098049188754438
5.698656473119149,-2.094876810177777
5.703567465070693,-2.091892526564048
5.709672112016874,-2.0895517877899126
5.71556347006116,-2.087684839608094
5.721266616218198,-2.0856873160527596
5.726830668738148,-2.0838901555032616
5.732092815517992,-2.0828075475589203
5.737332560690872,-2.0819214965288046
5.742567250771357,-2.081042417946177
5.747547559145483,-2.080729745490784
5.752556140703532,-2.080639730123508
5.757143831670207,-2.080708268887432
5.761783957055649,-2.0808880158018486
5.766983244406489,-2.0811431437173624
5.7720833557986495,-2.081419116124629
5.777282027876282,-2.081673588839255
5.782694875365113,-2.0818156664615004
5.788204539091606,-2.08188602214668
5.793624765481934,-2.0815934367868114
5.799104189100018,-2.081188288522978
5.804708972352672,-2.0806907395581815
5.810137652208716,-2.080106332435569
5.816760198054546,-2.0805533614767984
5.8230569731129185,-2.0812733530440033
5.829800930773486,-2.0816507537513824
5.836106794934394,-2.0814976060490142
5.841928203416782,-2.0810720840198442
5.848042084255582,-2.080407548415388
5.853836853800236,-2.0793560785754224
5.859356640999236,-2.0786381771427744
5.86512136270438,-2.07783132480335
5.870275306941485,-2.0762819680683795
5.875267358704355,-2.0749081835784273
5.880651042396994,-2.0731995139925155
5.88546941136605,-2.0706634254208627
5.889990035625859,-2.068187619355862
5.894303909837835,-2.065966766349494
5.897973963440864,-2.0632282812950598
5.901075734855749,-2.0607800027912964
5.903824720274083,-2.0581597241457392
5.905913523300985,-2.0560206649352435
5.907926047980413,-2.053619946576014
5.909979705707761,-2.0514004450905854
5.911330422220999,-2.049693394101897
5.912396567812764,-2.047857248320835
5.913779202088254,-2.046778535992675
5.915352242817245,-2.045653442810186
5.916318671769558,-2.044810656904615
5.917120344259002,-2.0440618077406842
5.917534675098591,-2.0429893917078608
5.917692940958181,-2.041704467556166
5.917785625357883,-2.040515022686182
5.9175725388630145,-2.039411705272067
5.917071910819885,-2.038201309138353
5.9165840988440745,-2.037007828485843
5.915719583753131,-2.0356930667768234
5.914482432034788,-2.034157050246333
5.913226562734794,-2.0323535054474102
5.911632720194709,-2.030864118704449
5.909743541066898,-2.0290144378760275
5.907785583947279,-2.0273328611797727
5.9053190983036,-2.0261718302130034
5.902916424555558,-2.0250895965629057
5.900241274787721,-2.024175238389733
5.8973585812432,-2.023462537986383
5.894396574252441,-2.022978527175415
5.891217769588191,-2.0228066294076754
5.887216224767379,-2.0232348373150155
5.883115341693533,-2.0236431696912147
5.879022965704759,-2.024250671503559
5.874751996697231,-2.025021971919654
5.870870476310909,-2.025757917382864
5.865689758834745,-2.0253456160119256
5.860571985543657,-2.024839907562685
5.855104294964416,-2.024588970999996
5.8498530133957765,-2.024603028359001
5.844551466840319,-2.0246879486107403
5.839125711472149,-2.024862859360336
5.8340059262137,-2.025411298655469
5.8288522456603244,-2.025822402637447
5.823244971292682,-2.0264076865045806
5.817973095455177,-2.0275761039488147
5.812682559139621,-2.0287708951163066
5.80705923090116,-2.0303142690551415
5.8019494641345934,-2.0327369523294143
5.796901507433576,-2.035070606102328
5.7917441046340885,-2.037146319085936
5.786995211346913,-2.0399223436931133
5.782696675334734,-2.0423090817628347
5.778443648844924,-2.044750476971039
5.775152670973056,-2.0464869032137396
5.771635077924805,-2.0485498995068947
5.766019751915924,-2.0487509640661994
5.76058887977931,-2.0482422354252354
5.7551187534282775,-2.0477036942655586
5.74917330677155,-2.046636307651325
5.742839245341194,-2.045098820941214
5.737214009403904,-2.0430414285229754
5.731427319633278,-2.0412161091405667
5.725330944603627,-2.0390169756855627
5.719075951090546,-2.0369339980666803
5.7128857390094545,-2.0347575478058655
5.706670814494814,-2.032216143022164
5.700596464994244,-2.029559622063279
5.694484475650574,-2.0269038882411454
5.688383561092181,-2.024261822810891
5.682271527316777,-2.0217180878996976
5.676369922421818,-2.0193024656863914
5.670351175913024,-2.0162776597984546
5.664557446457321,-2.013196937819287
5.6589906293028065,-2.009831361877833
5.6534076030048235,-2.005870197686298
5.647683571060582,-2.0017448918705845
5.641852153334047,-1.9977264760018263
5.635947097079958,-1.9933594757843316
5.628588017078709,-1.9876901787355719
5.621395790289984,-1.9817812080899784
5.614552921523391,-1.9756128730973905
5.607832906476346,-1.9695004743919344
5.600988407066469,-1.9631935954288797
5.5943181266335475,-1.9569694175894268
5.587510284212249,-1.9508459148546018
5.580783598944988,-1.94476249415453
5.574035155882624,-1.938692174663566
5.567077528166306,-1.9327760190102035
5.560385902904908,-1.9268392181872052
5.553846094453024,-1.9209322141915506
5.547311475518506,-1.9150209930154913
5.540785775736537,-1.9090476296111438
5.5344271085721966,-1.90288168331848
5.528090923409275,-1.8968585780621905
5.521687640530235,-1.8903220102014533
5.51557004043822,-1.8835049976172475
5.509162508886118,-1.8763395476471145
5.503002657724463,-1.868909801540694
5.4970266283008495,-1.8612745827853718
5.490927256332752,-1.8534910660198116
5.484909594731879,-1.8456599243371654
5.477516911358038,-1.8365792700756
5.4702610345088525,-1.8278230224942615
5.462804061526189,-1.8190811332861652
5.455536749968628,-1.8100734343060443
5.450183340025733,-1.8028588307074525
5.445030087095184,-1.7958847607012989
5.439794251213187,-1.789104202171527
5.434143748925763,-1.7826661911683521
5.428854584449111,-1.776662576133579
5.423244025519406,-1.770989812261306
5.417719565887483,-1.7651916432203787
5.412510780737562,-1.7597729329975973
5.407288274811294,-1.7545071051608907
5.40179120062677,-1.749445907281406
5.39637306388162,-1.7448142750658036
5.390576182090525,-1.7407107053471713
5.384947066535795,-1.736480496371303
5.379412498916905,-1.7323639642068165
5.373851425690765,-1.7282839814679472
5.368069978433506,-1.7243699670951416
5.362363242929382,-1.720545715799715
5.356556315537582,-1.7168774646229443
5.350412362979407,-1.7136400872107536
5.34443997498733,-1.7106088228416894
5.33635642883435,-1.705727680773713
5.328149190317388,-1.7009413352690281
5.320022003074766,-1.6965907282764305
5.313141763559063,-1.6932969724091391
5.305787064288149,-1.6904209502341083
5.29836141498244,-1.687629341905995
5.291258792194301,-1.6852244870756536
5.283969096781101,-1.683079847287754
5.276397117867973,-1.680993212715089
5.268810543646692,-1.6791285800848679
5.260882556272632,-1.6775372727829416
5.253037784229034,-1.6758482932724892
5.24538047385907,-1.6741358567867404
5.237618388751302,-1.6725854911056837
5.229637568310837,-1.6710914390541138
5.2215536295163965,-1.669746523157815
5.213187455564505,-1.6686340115446023
5.204854255977756,-1.6676052655039633
5.196592408483866,-1.6665462215935194
5.1884790573734705,-1.6659442683790087
5.180219447795279,-1.66543162506044
5.172454123989771,-1.6655069692023667
5.164206841089618,-1.6660236968185937
5.155774890313797,-1.6667453849923124
5.146339913768191,-1.666679645970909
5.137139990543656,-1.6668319450757663
5.128967951986997,-1.66846265799719
5.120961081781929,-1.669918522047888
5.1133125808103905,-1.671797242927293
5.105312165312508,-1.6739599322287013
5.097279226096667,-1.6762139017077864
5.0892880135384395,-1.6788538644809803
5.081440872284381,-1.6812994587432508
5.074070989203413,-1.6834303096855092
5.066594354790937,-1.6856727061644405
5.059132585882142,-1.6878645091530018
5.051849337450023,-1.6899210567577423
5.044148802268525,-1.691917336323269
5.036478876395119,-1.6937558622803361
5.028993725614716,-1.6953214430516472
5.021576573592606,-1.6970132184936297
5.014387153037805,-1.6980332543534398
5.006906378858083,-1.699397906734203
