x,y
-5.4559587757186865,0.24080838990317954
-5.462433017616914,0.2324749804140179
-5.466016053243059,0.2264790219852865
-5.470283871325427,0.2197774752366616
-5.477193406770211,0.21541099781525483
-5.482940454169146,0.21009551476909571
-5.486075811371521,0.20705802883270788
-5.4904528844331555,0.2026289305179739
-5.494317333599972,0.19778444272789236
-5.4965543450749745,0.19443695318746965
-5.500069891709775,0.18976326388767484
-5.503073077645792,0.18619547198593575
-5.505462017609192,0.1831219820342781
-5.507239379927616,0.18085337418163003
-5.509899417237101,0.17930683804105854
-5.5127318328671,0.17762151591205882
-5.5157453900887905,0.17781119027719788
-5.518740546419349,0.17830937721549567
-5.521458970671098,0.18060072477393097
-5.523245629493,0.18411947010852053
-5.525328945066678,0.188660018212894
-5.527375338207251,0.19356928568647458
-5.528742870678016,0.19908702495254627
-5.532897095255061,0.20769185473340543
-5.537570686243374,0.21615878637330532
-5.54148294741994,0.22524920474887933
-5.545657522415228,0.23587896678402506
-5.549960147112078,0.24675031664022382
-5.553500216466231,0.25801871995255954
-5.555853041727748,0.2692090639775755
-5.558990875358224,0.2815415864452935
-5.560791164140717,0.29432411328815145
-5.562782015706824,0.30696295740397506
-5.565436232525201,0.32036541058793805
-5.566637450441826,0.33396035411727715
-5.567396798767342,0.34791718130215943
-5.568904946432017,0.3622502385133737
-5.5690204816350946,0.3770468869853854
-5.568564715255387,0.39230843176789715
-5.568225727439187,0.4079034031142178
-5.566633132568758,0.42384590594022675
-5.564181692376259,0.44048065624104515
-5.561293310164968,0.45757199543253446
-5.557561169834715,0.47486179522191013
-5.552831256666963,0.4929522406290766
-5.5476073166115345,0.5109482156437265
-5.541288801151168,0.5288602794907136
-5.536945449321958,0.5500016307192669
-5.530925498986806,0.5714306834460764
-5.524943303210338,0.5928125041697136
-5.5174366241434205,0.6137058976451958
-5.507950657713055,0.6349129618464747
-5.499004414631684,0.6553958323441779
-5.488915396132827,0.6748916074960092
-5.477466235571954,0.6954564102200508
-5.465199150861588,0.7147280613714408
-5.452414835119706,0.7327906401027463
-5.438340793735939,0.7518637091995293
-5.423487555695384,0.7696820329140099
-5.4084277043468445,0.7864993010032278
-5.392631114748254,0.8039203384933349
-5.376000658519073,0.819748262752836
-5.358615868469644,0.8355348195036919
-5.342162309454209,0.8500799027702474
-5.324062018785833,0.8641566886547478
-5.305513492628774,0.8782519333331406
-5.287030842926188,0.8901164165191466
-5.268348097641072,0.9021417943493897
-5.249754353675178,0.9119362805541344
-5.2319063840373445,0.9207578459752359
-5.21443652695352,0.9293017971155692
-5.196277269486528,0.9352285447803088
-5.178619704422277,0.9408136124792277
-5.159202817823354,0.9443298905991288
-5.140557055429829,0.9472866499180828
-5.121971161241292,0.950580579367063
-5.104695441296536,0.9528573104463083
-5.08835810282768,0.9544668713383817
-5.072457372669029,0.9561399145990443
-5.0574807578412715,0.9570978716914927
-5.043087344454301,0.9580241668230041
-5.0294231970284455,0.9593251338628054
-5.01721377694825,0.9594879405258558
-5.005236421082355,0.959617184914175
-4.994604896060488,0.9597033448697817
-4.986048744021061,0.9581566382005475
-4.977553908076805,0.9569116962478817
-4.9702579695952105,0.9554648234887594
-4.964785645343386,0.9525805114760754
-4.959539528038841,0.9496561626761747
-4.955752949218502,0.9461127724995689
-4.9543780990634465,0.9406632257759842
-4.953654847293856,0.9349546418986762
-4.954209088835977,0.9284752332473345
-4.95427145652946,0.9201525781574698
-4.955979910193362,0.9104555488912319
-4.959594190098674,0.900841383845211
-4.962641689993124,0.8869811407794074
-4.9679391978330445,0.8719634986847912
-4.973744469440751,0.8562794605000386
-4.9832896628841805,0.8403663803362555
-4.994731607275461,0.8225613765532099
-5.0078095623519445,0.8045497916845323
-5.022274653075805,0.7869406630758968
-5.038125544670848,0.7691608969369582
-5.055131352493445,0.7506024682835407
-5.073411587888774,0.7321948299506513
-5.0928185207586765,0.7134189706313738
-5.112730983332627,0.6943768918518674
-5.133353667687855,0.6756360988795967
-5.154311375911532,0.6570413153899668
-5.176138246049259,0.6377521778552554
-5.19844546565268,0.6186558747254769
-5.220872479566839,0.5996491258258559
-5.243995648770576,0.5800863392280627
-5.2672270127666225,0.560531818388144
-5.290382095236358,0.54108810082855
-5.314049723050276,0.5213509378289404
-5.33769548580193,0.5021691050975593
-5.361253355792032,0.4831149752975369
-5.385079742028767,0.46402830996157485
-5.410047539816653,0.4468558281212138
-5.434959305338469,0.4297704890445224
-5.4597793341607765,0.41246769360779395
-5.483924731442166,0.3953773203880837
-5.508108873835561,0.3782469844350148
-5.53173548434282,0.36142496680110636
-5.554830535541364,0.34461166604766513
-5.577882844021304,0.32786474048678055
-5.6005458241834685,0.3111465212985353
-5.622757235823325,0.2942458609167415
-5.644703328600819,0.2777065678243103
-5.666071922366404,0.26172958010975184
-5.687123407978408,0.24581168423921482
-5.707587636881831,0.23068437848791348
-5.7269067806148275,0.21652954067229105
-5.746104458383262,0.20218956133428329
-5.7646319606748255,0.188751308051526
-5.7819203383640065,0.1762766019127518
-5.798882899102207,0.16341301020740517
-5.814749252897075,0.15180116771496333
-5.828807030849924,0.14139408368800926
-5.842641111442608,0.13067950787060115
-5.8553056983213265,0.12134625033629919
-5.868827619767238,0.11325200209867069
-5.880737918354298,0.10646352366790017
-5.89115470867065,0.10040037005080815
-5.8999438943054265,0.09599144401799273
-5.90721255137896,0.09229218041079093
-5.913535239918032,0.08963218494702131
-5.9171246391591446,0.08826175957811737
-5.9194452750563515,0.08859417771413605
-5.919308789832464,0.09003810278860164
-5.919152868022139,0.09220390548020238
-5.917804836475644,0.09469543913161466
-5.91450184256597,0.09874257481056957
-5.911238016276812,0.10369817300554317
-5.906714929000386,0.10961943313513431
-5.900884603027577,0.1165809233716663
-5.8949883773655,0.12375475285170996
-5.888213873810534,0.13150655216490445
-5.8798747007089975,0.14050289753398043
-5.87114808113921,0.1493641809774661
-5.861808349387299,0.15880127628056884
-5.852806973269467,0.16891293238857408
-5.842534007903257,0.18027119870575517
-5.83163227528479,0.190959888545745
-5.820474549267141,0.20183456178376608
-5.8087017564757275,0.21319780104494693
-5.796625451537461,0.22408640070109626
-5.784041129752056,0.23541042146976146
-5.7705650847887915,0.2474426844998457
-5.756873534760673,0.25917408895272226
-5.742936731389139,0.27163030341529226
-5.729344608128942,0.283558428719867
-5.714589745581734,0.29657708644999903
-5.6996279622415,0.30942367595717174
-5.683809390222217,0.32308579166884177
-5.667629353838544,0.3366002571154638
-5.651270680100393,0.35045717928878983
-5.634998588077875,0.36389916828970725
-5.619182416305445,0.3768835177050096
