x,y
-2.9630976761104164,-3.2987482744712
-2.971460616911928,-3.297798997146229
-2.979636119320766,-3.296664840557196
-2.987710076343163,-3.2956788914902573
-2.995645455119973,-3.2944738409276817
-3.0034912399980365,-3.2934608197734967
-3.01123262275372,-3.2923468283711226
-3.01873111546687,-3.291418354880079
-3.0261768477258593,-3.290438695684505
-3.0333478429133613,-3.2895854072412534
-3.0402901827788744,-3.2884447853616
-3.0471593771623917,-3.287228386287478
-3.054970122275241,-3.284189944000779
-3.062750345928528,-3.281121629516705
-3.0702767963504893,-3.278116982921344
-3.077592712770534,-3.275734533739158
-3.084779459774947,-3.273222686380872
-3.0919320993659123,-3.2705531693772083
-3.0988500537047,-3.268301977463326
-3.1056670969228053,-3.265802099440959
-3.1125851358852037,-3.2634035205002436
-3.1192179949070185,-3.261221412974746
-3.125727890676033,-3.258917007316934
-3.132217357547738,-3.2565936473816453
-3.1384286338456278,-3.2544813192343254
-3.1445789422245443,-3.2523092186168925
-3.150747218932229,-3.2501564679211143
-3.1567423722494663,-3.248134790235708
-3.1627014221898566,-3.2460784386164785
-3.16873130257019,-3.2440942099199996
-3.174554741023372,-3.2422662383776912
-3.180228430437832,-3.2402898436176586
-3.1858728245666805,-3.23828597055943
-3.191438738157127,-3.236341164576332
-3.197061576666829,-3.234454923391274
-3.203192029246402,-3.2317645066725675
-3.209173538193432,-3.2291865684468006
-3.215190672586549,-3.2266467021011382
-3.2211398769593345,-3.224041609667343
-3.22594690440858,-3.2228768730652684
-3.230684413584783,-3.2219467920887293
-3.2352949380246128,-3.2208911178379873
-3.2397945367971768,-3.2198305300011234
-3.2443826365208763,-3.2188567049939656
-3.2488015604436393,-3.2177150071893084
-3.2531557703879828,-3.216621832515647
-3.2574992653141637,-3.215519282742778
-3.26190895312769,-3.214484160846056
-3.266430754518358,-3.213363504568692
-3.271217020418455,-3.212509410050595
-3.2760993234860556,-3.2117525929118114
-3.2813021281695773,-3.211352450298768
-3.2866876382775625,-3.21113606626816
-3.292517617353631,-3.2113677593455083
-3.2981770009673177,-3.2117270959751374
-3.3039894473595557,-3.212240203102119
-3.3104677228019423,-3.213423200137651
-3.3168067515624537,-3.2147093185344247
-3.323373998614097,-3.215488815222209
-3.330342541867681,-3.216670190290788
-3.3379272550780708,-3.2185352216203715
-3.3453241590330127,-3.2204389637473967
-3.3518214236760393,-3.2248637636458715
-3.3587672350213285,-3.2297417433578612
-3.3656480806537155,-3.2346655687739716
-3.3731023133666596,-3.240158849048081
-3.380795700269567,-3.245894555234571
-3.388389436659848,-3.2517019641364833
-3.3964146061386766,-3.2579374895380018
-3.404442021347569,-3.2643242864636712
-3.412506526247229,-3.2707152340469743
-3.420926077603672,-3.277545661092258
-3.4292386885170427,-3.2842690336330933
-3.4375445781815706,-3.2909747993590543
-3.445813314557743,-3.297861491064071
-3.4540787207817125,-3.304582134282708
-3.461800341883013,-3.310755186367139
-3.469715291510041,-3.3172502394766714
-3.4776279720164274,-3.3236811918362617
-3.4848898608560757,-3.329456474297255
-3.492128570525975,-3.335169040760028
-3.4993285603802846,-3.3408892895098656
-3.506733392034213,-3.3461826499512584
-3.5137075937341318,-3.351022806210981
-3.5203979265532257,-3.3555801198415987
-3.5264036202604925,-3.3609797709677562
-3.531832848501627,-3.365823804747082
-3.5367487650657456,-3.370156035351402
-3.5416516255881305,-3.3744546020085777
-3.5459647692095375,-3.3779580767190858
-3.549621923066891,-3.38080806847359
-3.55332332965674,-3.383598622790125
-3.5565753197301753,-3.3858307916896853
-3.558798384712476,-3.387470042707756
-3.560627768793522,-3.388713235595131
-3.5621281835107697,-3.390201181191642
-3.562788093384419,-3.390851794383089
-3.5632719064376444,-3.391327308056202
-3.5634095865359945,-3.3920600305690867
-3.5626820581021317,-3.391929119524314
-3.5618113921646324,-3.3916565892295276
-3.5602994944576905,-3.3912738401370492
-3.558020851502027,-3.390129092407978
-3.5552207322967835,-3.388458431648718
-3.5522183715805014,-3.386938188561413
-3.5476956701044022,-3.3855007667943906
-3.542359411918614,-3.3832432304774307
-3.5369528573602524,-3.381037638674908
-3.530650091185109,-3.3786732238401367
-3.523546210090579,-3.375506543071829
-3.5156031064662883,-3.371831227843044
-3.5071386327529637,-3.3674142340138813
-3.49760932553402,-3.3619322846131876
-3.4873834839606155,-3.355994510240928
-3.4759219481248396,-3.3489286429944967
-3.4636157977192035,-3.3412285087138733
-3.4505496197011825,-3.3327641266582124
-3.4369018351562475,-3.3236758216440148
-3.4226814536415793,-3.3140231822858075
-3.40796157492216,-3.3038686555830092
-3.392769643905969,-3.2932776532443566
-3.377161921633488,-3.2822884993352384
-3.361188689227439,-3.2709323208298704
-3.3448045590877644,-3.259177979910508
-3.328301147917133,-3.247360101387055
-3.311257076051551,-3.235163118803046
-3.294315024846333,-3.223070740461514
-3.2756065546685886,-3.2126945539535567
-3.256831989823991,-3.2023667697973743
-3.2383480891726046,-3.1923308690356347
-3.2197481572481546,-3.1821794121016884
-3.201173914673834,-3.1720077068596586
-3.1820766146750628,-3.1619468431454605
-3.163273144948431,-3.1521808580799284
-3.1445837649534827,-3.1426525277259034
-3.1258651559712427,-3.1328693822543436
-3.1076100403515667,-3.1235497483569765
-3.0897250783358463,-3.114551348068716
-3.0719718120631496,-3.105705787541391
-3.0549548002855285,-3.097595319655574
-3.0384905171476113,-3.0900256537302404
-3.022182763960611,-3.0827164303220407
-3.0065352980183984,-3.076065463811938
-2.991814687164122,-3.069909233810641
-2.977514607474536,-3.0641726704604926
-2.9637279965291694,-3.058407015455989
-2.9505369417269454,-3.053390480782425
-2.9375303906891603,-3.0485595653613085
-2.9249512895679004,-3.043744275997186
-2.912922437175195,-3.0395508050715927
-2.9016196446496556,-3.0343213006401846
-2.8909676348632023,-3.0292630692984597
-2.881095347964895,-3.024986541135956
-2.8712742536075733,-3.020748763469674
-2.8624021867366323,-3.0168987606534388
-2.8548960433763564,-3.012696606367595
-2.8479922923528886,-3.009092452975731
-2.841750901495117,-3.005653338866876
-2.836175947408003,-3.002709960784058
-2.8313310187424388,-3.000490988542454
-2.8270780896473946,-2.9985336188619347
-2.8235052822498097,-2.9971767072229247
-2.8206512804706825,-2.9965328447055115
-2.818374091986789,-2.996226198512363
-2.8173703237393166,-2.9970158041229467
-2.81674167377995,-2.997973006387665
-2.8170215200107127,-2.999663123782853
-2.8181718985100774,-3.002225626860728
-2.819436657622632,-3.004699560032746
-2.8213160077955886,-3.007786300119368
-2.823863365874148,-3.0115423212568757
-2.8265856200931627,-3.015163081091836
-2.8299864313225194,-3.0194598661878977
-2.83422997748105,-3.0235844949289836
-2.8388648280204443,-3.028043923607826
-2.8440030857199643,-3.0329247473350516
-2.849885130289997,-3.038554671145757
-2.8578063273364194,-3.0427117042233527
-2.865672643287555,-3.0469102930316234
-2.8740642603300515,-3.051633804685447
-2.8830797232913388,-3.056978687329383
-2.892080906706922,-3.062332845675468
-2.9015589290552137,-3.068163760904943
-2.9114411992386096,-3.07439842087572
-2.921486635057383,-3.080504679008364
-2.931952658108638,-3.087032483552059
-2.9426741874601787,-3.0938159194667447
-2.9533762995082733,-3.1007071961124004
-2.9641465935538154,-3.1076676651393726
-2.9750549605849135,-3.114765866205467
-2.98597040509829,-3.1218559281754326
-2.9967798233580423,-3.12884010742149
-3.007609499885299,-3.1358450984391943
-3.0185463348931387,-3.1427650219347356
-3.0295226865200418,-3.1497245662939264
-3.040393643567094,-3.1563972350426868
-3.0510003253550395,-3.163602023358166
-3.0614973846056266,-3.1706971392516516
-3.0718664493632644,-3.177545009303929
-3.082367895719428,-3.1844568559493536
-3.0922027179362366,-3.1924642525262237
-3.101644130138579,-3.200095130007594
-3.1108786186579316,-3.2075201599550747
-3.1201556079225052,-3.2150006350148335
-3.1288921795311513,-3.2217784670557825
-3.13746726367722,-3.228506452732784
-3.145727363141898,-3.234921029345807
-3.153833364982854,-3.240772767413114
-3.161772017448251,-3.2466321405801173
-3.1694673907086712,-3.252249369517958
-3.1768961724025093,-3.2573468683774216
-3.184299938467048,-3.262503416733658
-3.1915923748133688,-3.2675496652189477
-3.1985501856004452,-3.272063711798327
-3.2054192263212236,-3.2766668742393974
-3.2120962290485395,-3.281078999224801
-3.218395765970187,-3.2851054597157305
-3.2243551781747875,-3.288792847136675
-3.2302361154534847,-3.2925996269352593
-3.236013169589655,-3.2960897201492636
-3.241366768830231,-3.2995673550574915
-3.2465432249118353,-3.303162602576492
-3.251600315938937,-3.3065543223978278
-3.2562383327801614,-3.3105404970276893
-3.260677672809995,-3.3141506390970332
-3.2650006133616545,-3.3177220583024996
-3.268987246687181,-3.320956119911657
-3.2725787845226546,-3.3236245034587086
-3.2762288666551513,-3.3262033284020776
-3.279801843519306,-3.3286603415125144
-3.282989878845884,-3.3307332077355984
-3.2862641581477403,-3.332741797736199
-3.2893552510561346,-3.3345665187094955
-3.2921013323795907,-3.336164314971792
-3.2948695766040377,-3.3379533491355917
-3.297352063698173,-3.339463218174241
-3.299686919156467,-3.3408256511519325
-3.302199070060329,-3.341978698298023
-3.3045115920959662,-3.342976289193936
-3.306623410713251,-3.343773416735225
-3.308782290184954,-3.3445354453502802
-3.3108741615420616,-3.3452302092834447
-3.312836902865907,-3.345795891015931
-3.3147648900578255,-3.3463879583385143
-3.3166371571512308,-3.346924268681223
-3.3183967524275793,-3.3475317345316458
-3.3205146081270343,-3.3475260359585803
-3.3225398682207836,-3.3474274520506273
-3.3244092427728065,-3.3472939965035216
-3.3262346313848368,-3.347029613975062
-3.327906404222048,-3.346611288097809
-3.3294950535948185,-3.3460913893155557
-3.3310384413067338,-3.345585795900831
-3.332518714628803,-3.345016848327356
-3.3338476467898728,-3.3444598130936236
-3.335253267523368,-3.344015915460479
-3.336565210784632,-3.343478158036843
-3.337564288683913,-3.343036463138153
-3.338639367319002,-3.342656302520578
-3.3397218003568474,-3.342283405489123
-3.340608610729931,-3.3419676086159362
-3.3418187286527523,-3.341168730117177
-3.3428986036093957,-3.340293005832587
-3.343844572602721,-3.3394803626673637
-3.344698201709702,-3.338575340998482
-3.3454557220516667,-3.33763243414753
-3.346086601654756,-3.3367455594863626
-3.346717480358572,-3.3358586860893693
-3.347341980007331,-3.3349167875606907
-3.3478277219134602,-3.334049110497174
-3.348448812897539,-3.3330242815972504
-3.349095523119084,-3.332025130632482
-3.3495595976835935,-3.3309271782841363
-3.3498856105564627,-3.329903459955514
-3.350003911055968,-3.3288506976017307
-3.350057059304381,-3.3277328885459645
-3.3499744054418903,-3.3265973354173175
-3.3497957504758618,-3.325538166265144
-3.3495378433108574,-3.3243998671365014
-3.348962019954522,-3.323243494533212
-3.348221790329508,-3.3219225382171875
-3.3473253705233987,-3.320573146629766
-3.346308838286958,-3.3192344409864933
-3.345384004716459,-3.317869344746436
-3.344612045370586,-3.316025120190196
-3.343734950461824,-3.314068768184858
-3.3427627615321276,-3.31218891483255
-3.3416032805047333,-3.310430059099241
-3.34033597710256,-3.308518903291449
-3.3391203869380233,-3.306654796750003
-3.3377810931263747,-3.3047778093641904
-3.336326749037005,-3.30278595365568
-3.3347449339124426,-3.30084289714644
-3.333049989866178,-3.298922270589632
-3.3311909475503985,-3.2968377755393785
-3.329216673499846,-3.294854209119697
-3.327164212184255,-3.2928170682447098
-3.325093316185359,-3.290761514969657
-3.3230222118243766,-3.2888589950937965
-3.320822776955329,-3.2869148994366113
-3.318699515305572,-3.285046852223822
-3.3164902268266676,-3.2834086022068525
-3.314213020960546,-3.28164240794359
-3.311910641420255,-3.279851009151109
-3.3096273906588265,-3.27818799716236
-3.3073730658395735,-3.2765171582918247
-3.305022776138963,-3.2749198356260694
-3.3025841523277304,-3.2736249609048222
-3.299932863917264,-3.2724495616162526
-3.2972922515558225,-3.271284724835171
-3.2945989563984748,-3.2702247979955295
-3.291637368800314,-3.269700908442626
-3.288586317988132,-3.2692449330728
-3.2855297786070508,-3.268783124987422
-3.2827249633775617,-3.268572868066079
-3.279729224417142,-3.268507220877508
-3.2768360189545502,-3.2685435669602785
-3.2743172381659913,-3.2689539506966256
-3.2716013670273005,-3.269513572568468
-3.2689976041227857,-3.270184590979567
-3.2667336996639396,-3.2710769829444093
-3.2642653657737495,-3.272095819854285
